,datetime,open,high,low,close,volume
36,2019-09-10 05:00:00,10305.21,10306.67,10251.86,10262.85,312.001
37,2019-09-10 06:00:00,10263.35,10271.65,10226.81,10265.96,449.925
38,2019-09-10 07:00:00,10265.96,10304.82,10240.25,10272.46,430.492
39,2019-09-10 08:00:00,10271.93,10286.15,10247.2,10256.08,374.454
40,2019-09-10 09:00:00,10255.76,10290.01,10206.87,10248.67,356.75
41,2019-09-10 10:00:00,10255.07,10280.9,10222.99,10240.32,358.313
42,2019-09-10 11:00:00,10240.11,10259.52,10223.56,10254.56,319.484
43,2019-09-10 12:00:00,10252.7,10270.58,10226.02,10254.63,320.088
44,2019-09-10 13:00:00,10256.66,10258.78,10221.96,10241.79,308.964
45,2019-09-10 14:00:00,10237.92,10239.21,10176.69,10208.34,579.259
46,2019-09-10 15:00:00,10203.7,10222.71,10167.91,10179.1,321.499
47,2019-09-10 16:00:00,10172.13,10237.41,10172.13,10225.4,306.303
48,2019-09-10 17:00:00,10222.36,10232.64,10195.13,10213.69,333.288
49,2019-09-10 18:00:00,10213.58,10218.72,10192.47,10198.27,305.427
50,2019-09-10 19:00:00,10194.82,10202.43,9940.87,10026.56,468.928
51,2019-09-10 20:00:00,10021.49,10080.64,9991.73,10062.53,336.757
52,2019-09-10 21:00:00,10060.46,10127.22,10040.85,10108.06,423.519
53,2019-09-10 22:00:00,10108.25,10124.68,10059.92,10089.7,338.205
54,2019-09-10 23:00:00,10089.1,10124.47,10046.67,10102.02,364.179
55,2019-09-11 00:00:00,10094.27,10293.11,10090.62,10142.52,390.557
56,2019-09-11 01:00:00,10137.6,10158.12,10069.45,10069.75,333.196
57,2019-09-11 02:00:00,10066.39,10099.47,10051.0,10073.2,308.733
58,2019-09-11 03:00:00,10068.78,10116.43,10067.02,10093.88,345.495
59,2019-09-11 04:00:00,10091.53,10097.65,10054.44,10056.42,325.921
60,2019-09-11 05:00:00,10057.71,10074.15,9974.69,10028.63,407.191
61,2019-09-11 06:00:00,10024.78,10050.56,9884.31,9995.45,371.519
62,2019-09-11 07:00:00,9995.72,10078.84,9990.59,10067.46,311.873
63,2019-09-11 08:00:00,10068.41,10074.32,10004.26,10005.18,268.074
64,2019-09-11 09:00:00,10001.83,10034.77,9988.69,10016.05,246.581
65,2019-09-11 10:00:00,10019.03,10118.71,10016.97,10095.66,271.859
66,2019-09-11 11:00:00,10097.04,10138.01,10066.76,10070.53,245.15
67,2019-09-11 12:00:00,10062.34,10099.23,10048.88,10092.05,269.216
68,2019-09-11 13:00:00,10096.0,10101.38,10017.65,10036.64,305.302
69,2019-09-11 14:00:00,10037.14,10063.0,9986.65,10030.18,608.97
70,2019-09-11 15:00:00,10032.89,10032.89,9973.15,9991.84,642.698
71,2019-09-11 16:00:00,9992.18,10110.21,9934.11,10044.87,643.32
72,2019-09-11 17:00:00,10044.14,10077.34,10034.91,10054.43,645.218
73,2019-09-11 18:00:00,10053.77,10123.29,10053.32,10068.2,608.631
74,2019-09-11 19:00:00,10069.21,10103.43,10043.71,10077.6,726.36
75,2019-09-11 20:00:00,10073.64,10125.56,10064.11,10102.87,696.837
76,2019-09-11 21:00:00,10099.78,10184.66,10081.81,10161.51,621.69
77,2019-09-11 22:00:00,10163.87,10176.27,10133.09,10146.21,627.182
78,2019-09-11 23:00:00,10145.97,10166.61,10103.34,10159.55,676.349
79,2019-09-12 00:00:00,10163.06,10205.46,10141.11,10155.22,685.695
80,2019-09-12 01:00:00,10156.98,10173.34,10124.47,10124.55,675.721
81,2019-09-12 02:00:00,10124.55,10133.95,10085.88,10111.76,653.073
82,2019-09-12 03:00:00,10111.22,10139.5,10090.81,10113.43,689.836
83,2019-09-12 04:00:00,10116.97,10129.19,10070.01,10078.37,594.707
84,2019-09-12 05:00:00,10077.71,10103.09,10072.1,10079.86,634.959
85,2019-09-12 06:00:00,10080.29,10083.62,10042.12,10066.37,629.742
86,2019-09-12 07:00:00,10067.03,10088.61,10057.85,10078.96,643.19
87,2019-09-12 08:00:00,10079.76,10151.44,10076.95,10147.32,642.568
88,2019-09-12 09:00:00,10147.71,10171.93,10118.59,10121.65,620.958
89,2019-09-12 10:00:00,10123.64,10177.88,10122.75,10153.96,643.952
90,2019-09-12 11:00:00,10152.45,10187.9,10137.45,10170.93,624.034
91,2019-09-12 12:00:00,10170.0,10239.21,10170.0,10239.21,611.128
92,2019-09-12 13:00:00,10235.34,10360.13,10219.15,10343.84,636.117
93,2019-09-12 14:00:00,10337.06,10357.05,10272.77,10305.07,642.298
94,2019-09-12 15:00:00,10304.72,10365.15,10283.92,10326.58,639.457
95,2019-09-12 16:00:00,10327.25,10349.91,10239.42,10269.94,725.104
96,2019-09-12 17:00:00,10272.72,10295.8,10266.14,10295.8,620.301
97,2019-09-12 18:00:00,10295.8,10346.06,10288.08,10296.24,704.886
98,2019-09-12 19:00:00,10296.88,10323.67,10272.03,10308.8,673.878
99,2019-09-12 20:00:00,10301.82,10360.75,10300.85,10320.73,608.006
