,datetime,open,high,low,close,volume
91064,2022-04-14 07:45:00,41295.0,41348.0,41231.7,41245.0,1924.186
91065,2022-04-14 08:00:00,41244.9,41306.1,41220.0,41285.5,1210.158
91066,2022-04-14 08:15:00,41285.5,41310.0,41176.8,41199.7,1207.576
91067,2022-04-14 08:30:00,41199.6,41259.1,41169.8,41200.0,1530.004
91068,2022-04-14 08:45:00,41200.1,41216.6,41145.5,41158.2,1922.158
91069,2022-04-14 09:00:00,41158.3,41160.0,41066.5,41106.0,4015.01
91070,2022-04-14 09:15:00,41105.2,41141.5,40936.7,41038.9,4316.297
91071,2022-04-14 09:30:00,41038.9,41177.9,40982.8,41121.0,3165.467
91072,2022-04-14 09:45:00,41121.1,41206.1,41050.0,41166.9,1962.048
91073,2022-04-14 10:00:00,41167.0,41199.0,41125.0,41163.3,1216.684
91074,2022-04-14 10:15:00,41163.3,41208.8,41093.3,41141.5,1326.843
91075,2022-04-14 10:30:00,41141.6,41152.8,41025.0,41065.0,1848.329
91076,2022-04-14 10:45:00,41065.0,41065.1,40922.0,40929.9,3755.883
91077,2022-04-14 11:00:00,40929.8,41059.8,40922.3,41046.4,2698.622
91078,2022-04-14 11:15:00,41046.3,41056.5,40935.0,40988.7,1285.948
91079,2022-04-14 11:30:00,40988.8,41035.0,40950.0,40968.7,1369.896
91080,2022-04-14 11:45:00,40968.7,41041.0,40822.7,40913.5,3508.238
91081,2022-04-14 12:00:00,40913.5,40988.5,40854.6,40985.7,2580.267
91082,2022-04-14 12:15:00,40985.6,41090.3,40978.8,41008.9,3066.62
91083,2022-04-14 12:30:00,41008.9,41065.1,40958.4,41009.2,1348.43
91084,2022-04-14 12:45:00,41010.0,41170.6,40984.2,41125.0,3627.408
91085,2022-04-14 13:00:00,41125.0,41273.0,41116.1,41147.2,4592.967
91086,2022-04-14 13:15:00,41147.3,41189.7,41051.0,41183.3,2810.965
91087,2022-04-14 13:30:00,41182.2,41288.0,40560.0,40717.1,12660.914
91088,2022-04-14 13:45:00,40719.2,40803.0,40500.0,40586.2,12900.216
91089,2022-04-14 14:00:00,40586.3,40638.8,40268.0,40421.2,13159.86
91090,2022-04-14 14:15:00,40421.2,40490.0,40300.0,40456.0,6644.767
91091,2022-04-14 14:30:00,40456.1,40647.5,40352.7,40414.5,7338.774
91092,2022-04-14 14:45:00,40414.5,40465.0,40334.6,40418.2,2934.352
91093,2022-04-14 15:00:00,40415.0,40473.0,40375.4,40415.2,2356.74
91094,2022-04-14 15:15:00,40415.3,40466.0,40330.0,40403.2,2666.181
91095,2022-04-14 15:30:00,40403.2,40417.8,39921.0,39960.3,14121.951
91096,2022-04-14 15:45:00,39960.3,40024.8,39908.0,39943.2,6247.644
91097,2022-04-14 16:00:00,39943.2,40054.5,39825.0,39968.3,8379.458
91098,2022-04-14 16:15:00,39968.3,39998.8,39864.0,39921.1,3849.353
91099,2022-04-14 16:30:00,39921.1,39960.0,39750.1,39849.2,6007.394
91100,2022-04-14 16:45:00,39849.2,39940.0,39761.0,39929.2,3021.536
91101,2022-04-14 17:00:00,39929.1,39966.4,39850.1,39861.7,3208.367
91102,2022-04-14 17:15:00,39861.7,39926.0,39830.3,39920.0,2193.512
91103,2022-04-14 17:30:00,39920.0,40035.0,39862.9,39870.2,3689.223
91104,2022-04-14 17:45:00,39870.2,39960.0,39810.1,39956.3,3474.616
91105,2022-04-14 18:00:00,39956.3,40000.0,39890.5,39929.9,2776.89
91106,2022-04-14 18:15:00,39930.0,39950.8,39819.3,39897.1,2664.34
91107,2022-04-14 18:30:00,39897.1,39932.8,39802.3,39863.8,1565.086
91108,2022-04-14 18:45:00,39863.8,39904.7,39600.0,39637.4,5846.876
91109,2022-04-14 19:00:00,39637.3,39763.0,39522.0,39714.2,5377.62
91110,2022-04-14 19:15:00,39714.3,39778.0,39671.2,39727.4,2244.148
